,state,lga_name,locality_name,lc1_1,rm2b,inf1a_1,inf1a_2,inf1a_3,inf1a_4,inf1a_5
14652,KADUNA,IKARA,IKARA,no,,no,no,no,no,no
14653,KADUNA,MAKARFI,TUDUN WADA,yes,no,no,no,no,no,no
14654,KADUNA,KAURA,MAFOK ANYAH,no,,no,no,no,no,no
14655,KADUNA,KAURA,MAFOK ANYAH,yes,,no,no,no,yes,no
14656,KADUNA,CHIKUN,NARAYI,no,,no,no,yes,yes,yes
14657,KADUNA,IGABI,ANGWAN TUDU,no,no,no,no,no,no,no
14658,KADUNA,KUBAU,ANGUWAN DANGAMI,yes,,no,no,no,no,no
14659,KADUNA,LERE,MARIRI,yes,,no,no,no,no,no
14660,KADUNA,KUDAN,ANGWAN DANMAKWARWA,yes,,no,no,yes,no,no
14661,KADUNA,KADUNA NORTH,UNGWAN SHANU,no,no,no,no,no,yes,no
14662,KADUNA,KAURU,KAURU,no,,no,no,no,no,no
14663,KADUNA,IKARA,IKARA,no,,no,no,no,no,no
14664,KADUNA,JEMAA,KAFANCHAN,no,no,no,no,no,no,no
14665,KADUNA,KUDAN,HUNKUYI,yes,,no,no,no,no,no
14666,KADUNA,GIWA,BIYE PANHAUYA,no,,no,no,no,no,no
14667,KADUNA,ZANGON KATAF,UNGWAN RANA LISURU,yes,,no,no,yes,no,no
14668,KADUNA,KUBAU,ANGUWAN DANGAMI,yes,no,no,no,no,no,yes
14669,KADUNA,KADUNA SOUTH,TUDUN WADA,yes,,yes,no,no,no,no
14670,KADUNA,KADUNA NORTH,UNGWAN SHANU,no,no,no,no,no,yes,no
14671,KADUNA,KADUNA SOUTH,TUDUN WADA,no,,no,no,no,no,no
14672,KADUNA,KADUNA SOUTH,TUDUN WADA,yes,no,no,no,no,no,no
14673,KADUNA,ZARIA,GYALLESU,yes,no,yes,yes,no,no,no
14674,KADUNA,IGABI,ANGWAN TUDU,yes,,no,no,no,yes,no
14675,KADUNA,KACHIA,UNGWAR MADUGU,yes,,no,no,no,no,no
14676,KADUNA,KACHIA,UNGWAR MADUGU,yes,,no,no,no,no,no
14677,KADUNA,IKARA,IKARA,no,,no,no,no,no,no
14678,KADUNA,KAGARKO,LASINTA,yes,no,no,no,no,no,no
14679,KADUNA,KADUNA NORTH,UNGUWAN SARKI,yes,,no,no,no,no,no
14680,KADUNA,JABA,ANKUNG,no,no,no,yes,no,no,no
14681,KADUNA,IGABI,ANGWAN TUDU,no,no,no,no,no,no,no
14682,KADUNA,IGABI,KADAUJIN PA,no,no,no,no,no,no,no
14683,KADUNA,KACHIA,UNGWAR MADUGU,no,,no,no,yes,no,no
14684,KADUNA,KAJURU,KASUWAN MAGANI,no,,no,no,no,no,no
14685,KADUNA,ZARIA,GYALLESU,yes,,no,no,no,no,no
14686,KADUNA,IGABI,KADAUJIN PA,no,,no,no,no,no,no
14687,KADUNA,KAJURU,IBURU,no,,no,no,no,no,no
14688,KADUNA,ZARIA,GYALLESU,yes,,no,no,yes,no,no
14689,KADUNA,JABA,ANKUNG,no,no,no,no,yes,no,no
14690,KADUNA,KAURU,KAURU,no,,no,no,yes,no,no
14691,KADUNA,IGABI,HAYIN DANMANI,yes,,no,no,no,no,no
14692,KADUNA,KAJURU,BAJAGA,no,,no,no,no,no,no
14693,KADUNA,SOBA,AWAI,yes,,no,no,no,yes,no
14694,KADUNA,KUDAN,ANGWAN DANMAKWARWA,yes,,no,no,no,no,no
14695,KADUNA,CHIKUN,NARAYI,yes,,no,no,yes,no,yes
14696,KADUNA,KUBAU,ANGUWAN DANGAMI,yes,,no,no,no,no,no
14697,KADUNA,KAJURU,KASUWAN MAGANI,yes,,no,no,no,no,no
14698,KADUNA,KACHIA,UNGWAR MADUGU,no,,no,no,yes,no,no
14699,KADUNA,GIWA,BIYE PANHAUYA,yes,,no,no,no,no,no
14700,KADUNA,CHIKUN,NARAYI,no,,no,no,no,no,yes
14701,KADUNA,IGABI,KADAUJIN PA,no,no,no,no,no,no,no
14702,KADUNA,MAKARFI,TUDUN WADA,no,no,no,no,no,no,no
14703,KADUNA,KADUNA SOUTH,KURMIN MASHI,yes,,no,yes,yes,no,no
14704,KADUNA,CHIKUN,DAN HONO,yes,,no,no,no,no,no
14705,KADUNA,JEMAA,ATUKU TOZO,no,,yes,yes,yes,no,no
14706,KADUNA,KAURU,KAURU,no,,no,no,no,yes,no
14707,KADUNA,IKARA,KALE,yes,,no,no,no,no,no
14708,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
14709,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14710,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14711,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14712,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14713,KANO,KURA,KURA,no,no,no,no,no,no,no
14714,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14715,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14716,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14717,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14718,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14719,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14720,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14721,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
14722,KANO,GWARZO,KARA,no,,no,no,no,no,no
14723,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14724,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14725,KANO,KABO,WARIJA,no,,no,no,no,no,no
14726,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14727,KANO,DOGUWA,BABBAN FADAMA,yes,,no,no,no,no,no
14728,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14729,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14730,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14731,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
14732,KANO,GARKO,GARKO,no,,no,no,no,no,no
14733,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14734,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14735,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14736,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14737,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14738,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14739,KANO,KIRU,DOGON DAWA,yes,,no,no,no,no,no
14740,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
14741,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
14742,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14743,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14744,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14745,KANO,GWARZO,KARA,no,,no,no,no,no,no
14746,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
14747,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14748,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
14749,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14750,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14751,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14752,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14753,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14754,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
14755,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
14756,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14757,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
14758,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14759,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
14760,KANO,KURA,KURA,no,,no,no,no,no,no
14761,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
14762,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
14763,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14764,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
14765,KANO,GWARZO,KARA,no,,no,no,no,no,no
14766,KANO,GARKO,GARKO,no,,no,no,no,no,no
14767,KANO,GWALE,JAEN,no,,no,no,no,no,no
14768,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14769,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
14770,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
14771,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
14772,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14773,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
14774,KANO,SUMAILA,BITAI FULANI,yes,,no,no,no,no,no
14775,KANO,GARKO,GARKO,no,,no,no,no,no,no
14776,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14777,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14778,KANO,KIRU,DOGON DAWA,yes,,no,no,no,no,no
14779,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
14780,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14781,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14782,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
14783,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14784,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14785,KANO,SUMAILA,GANI,yes,,no,no,no,no,no
14786,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
14787,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14788,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
14789,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14790,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14791,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
14792,KANO,WARAWA,CINKILAWA,yes,,no,no,no,no,no
14793,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
14794,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14795,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14796,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
14797,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
14798,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
14799,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14800,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
14801,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14802,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
14803,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14804,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14805,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14806,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14807,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
14808,KANO,KABO,WARIJA,no,,no,no,no,no,no
14809,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14810,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14811,KANO,KUMBOTSO,CHIRANCHI,yes,,no,no,no,no,no
14812,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14813,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
14814,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14815,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14816,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14817,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14818,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
14819,KANO,DALA,KANO,no,,no,no,no,no,no
14820,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14821,KANO,MAKODA,GARKA,no,,no,no,no,no,no
14822,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14823,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14824,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
14825,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14826,KANO,GWARZO,KARA,no,,no,no,no,no,no
14827,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14828,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
14829,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14830,KANO,DOGUWA,DADIN KOWA,yes,,no,no,no,no,no
14831,KANO,DAMBATTA,GORON MAJE CIKIN GARI,yes,,no,no,no,no,no
14832,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14833,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
14834,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14835,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
14836,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
14837,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,no,no,no,no,no,no
14838,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14839,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14840,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
14841,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
14842,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14843,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14844,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
14845,KANO,TUDUN WADA,UNGUWAR RAYA,yes,,no,no,no,no,no
14846,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14847,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
14848,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
14849,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14850,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
14851,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
14852,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14853,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14854,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14855,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14856,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14857,KANO,GWALE,JAEN,no,,no,no,no,no,no
14858,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14859,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
14860,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14861,KANO,GWARZO,KARA,yes,,no,no,no,no,no
14862,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14863,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14864,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14865,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
14866,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14867,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14868,KANO,DOGUWA,BABBAN FADAMA,yes,,no,no,no,no,no
14869,KANO,GARKO,GARKO,no,,no,no,no,no,no
14870,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14871,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
14872,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
14873,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
14874,KANO,WUDIL,RAFAWA,yes,,no,no,no,no,no
14875,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14876,KANO,GARKO,GARKO,no,,no,no,no,no,no
14877,KANO,DALA,KANO,no,,no,no,no,no,no
14878,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
14879,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
14880,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14881,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14882,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
14883,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14884,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14885,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14886,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14887,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14888,KANO,KURA,KURA,no,,no,no,no,no,no
14889,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14890,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
14891,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14892,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14893,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
14894,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
14895,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14896,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
14897,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14898,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14899,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14900,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14901,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14902,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14903,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
14904,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14905,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
14906,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
14907,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
14908,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14909,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14910,KANO,BICHI,YANDUTSE,yes,,no,no,no,no,no
14911,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14912,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14913,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
14914,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14915,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14916,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
14917,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
14918,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14919,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14920,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
14921,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14922,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
14923,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14924,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14925,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14926,KANO,KABO,WARIJA,no,,no,no,no,no,no
14927,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14928,KANO,GARKO,GARKO,no,,no,no,no,no,no
14929,KANO,GARKO,GARKO,no,,no,no,no,no,no
14930,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
14931,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
14932,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
14933,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14934,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14935,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14936,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14937,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
14938,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
14939,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14940,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
14941,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
14942,KANO,WARAWA,CINKILAWA,yes,,no,no,no,no,no
14943,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
14944,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
14945,KANO,GARKO,GARKO,no,,no,no,no,no,no
14946,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14947,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
14948,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
14949,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
14950,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14951,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14952,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14953,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14954,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
14955,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
14956,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14957,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14958,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
14959,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
14960,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
14961,KANO,GWALE,JAEN,no,,no,no,no,no,no
14962,KANO,GWALE,JAEN,no,,no,no,no,no,no
14963,KANO,SUMAILA,GANI,no,,no,no,no,no,no
14964,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
14965,KANO,KANO MUNICIPAL,KANO,no,,no,no,no,no,no
14966,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14967,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
14968,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14969,KANO,GWARZO,GETSO,no,,no,no,no,no,no
14970,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
14971,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
14972,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14973,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14974,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
14975,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
14976,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
14977,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
14978,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
14979,KANO,KABO,WARIJA,yes,,no,no,no,no,no
14980,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
14981,KANO,KURA,KURA,no,,no,no,no,no,no
14982,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
14983,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
14984,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
14985,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
14986,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14987,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
14988,KANO,GARKO,SARGI DAL,yes,,no,no,no,no,no
14989,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14990,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
14991,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
14992,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
14993,KANO,GARKO,GARKO,no,,no,no,no,no,no
14994,KANO,KUNCHI,KASUWAR KUKA,yes,,no,no,no,no,no
14995,KANO,KABO,WARIJA,no,,no,no,no,no,no
14996,KANO,GWARZO,KARA,no,,no,no,no,no,no
14997,KANO,GARKO,GARKO,no,,no,no,no,no,no
14998,KANO,KURA,KURA,no,,no,no,no,no,no
14999,KANO,KURA,KURA,no,,no,no,no,no,no
15000,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
15001,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
15002,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15003,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15004,KANO,KUNCHI,KASUWAR KUKA,yes,,no,no,no,no,no
15005,KANO,WARAWA,CINKILAWA,yes,,no,no,no,no,no
15006,KANO,DALA,KANO,no,,no,no,no,no,no
15007,KANO,GWALE,JAEN,no,,no,no,no,no,no
15008,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
15009,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
15010,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
15011,KANO,KARAYE,SABON DAWA,yes,,no,no,no,no,no
15012,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
15013,KANO,KABO,WARIJA,no,,no,no,no,no,no
15014,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15015,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
15016,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15017,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
15018,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
15019,KANO,TUDUN WADA,UNGUWAR RAYA,yes,,no,no,no,no,no
15020,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15021,KANO,BICHI,YANDUTSE,yes,,no,no,no,no,no
15022,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
15023,KANO,GARKO,GARKO,no,,no,no,no,no,no
15024,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
15025,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15026,KANO,KUNCHI,KASUWAR KUKA,yes,,no,no,no,no,no
15027,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
15028,KANO,MAKODA,GARKA,no,,no,no,no,no,no
15029,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
15030,KANO,TAKAI,WACIYAWA,yes,,no,no,no,no,no
15031,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15032,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
15033,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
15034,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
15035,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15036,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15037,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
